id,name,full_name,language,new stars,description,forks_count,stargazers_count,avatar_url
22790488,java-design-patterns,iluwatar/java-design-patterns,Java,347,Design patterns implemented in Java,24343,78613,https://avatars.githubusercontent.com/u/582346?u=7aecf4c397c8dffaf0b84bd4c9d4198290f00de1&v=4
157616880,iptv,iptv-org/iptv,JavaScript,443,Collection of publicly available IPTV channels from all over the world,10142,58837,https://avatars.githubusercontent.com/u/55937028?v=4
35866694,Rocket.Chat,RocketChat/Rocket.Chat,TypeScript,424,The communications platform that puts data protection first.,7823,34213,https://avatars.githubusercontent.com/u/12508788?v=4
163883279,act,nektos/act,Go,1366,Run your GitHub Actions locally 🚀,812,32249,https://avatars.githubusercontent.com/u/3813618?v=4
269336148,Docker-OSX,sickcodes/Docker-OSX,Shell,303,Run macOS VM in a Docker! Run near native OSX-KVM in Docker! X11 Forwarding! CI/CD for OS X Security Research! Docker mac Containers.,1241,24931,https://avatars.githubusercontent.com/u/65906298?u=7b8ae9f1fb347ca4f74404d0b379b9779fad3419&v=4
4524181,folly,facebook/folly,C++,141,An open-source C++ library developed and used at Facebook.,4920,23818,https://avatars.githubusercontent.com/u/69631?v=4
275993885,appsmith,appsmithorg/appsmith,TypeScript,327,"Low code project to build admin panels, internal tools, and dashboards. Integrates with 15+ databases and any API.",2050,23198,https://avatars.githubusercontent.com/u/67620218?v=4
196353673,TDengine,taosdata/TDengine,C,195,"TDengine is an open source, high-performance, cloud native time-series database optimized for Internet of Things (IoT), Connected Cars, Industrial IoT and DevOps.",4554,20146,https://avatars.githubusercontent.com/u/48876650?v=4
419347358,cs-self-learning,PKUFlyingPig/cs-self-learning,HTML,4393,计算机自学指南,2670,19944,https://avatars.githubusercontent.com/u/60659728?u=6d9732dc87e3cf8d6952b25499519c2c3f289680&v=4
323048702,OpenBBTerminal,OpenBB-finance/OpenBBTerminal,Python,417,"Investment Research for Everyone, Anywhere.",1894,18195,https://avatars.githubusercontent.com/u/80064875?v=4
76679496,awesome-cto,kuchin/awesome-cto,,3874,"A curated and opinionated list of resources for Chief Technology Officers, with the emphasis on startups",948,17439,https://avatars.githubusercontent.com/u/87963?u=2a33b6d8a9cd6ebf4fc8e5de1a2b8b675e3222b3&v=4
120231691,Ryujinx,Ryujinx/Ryujinx,C#,716,Experimental Nintendo Switch Emulator written in C#,1729,15023,https://avatars.githubusercontent.com/u/39036280?v=4
190416463,runner-images,actions/runner-images,PowerShell,70,GitHub Actions runner images,2534,7008,https://avatars.githubusercontent.com/u/44036562?v=4
525592995,InvokeAI,invoke-ai/InvokeAI,Jupyter Notebook,977,"This version of Stable Diffusion features a slick WebGUI, an interactive command-line script that combines text2img and img2img functionality in a ""dream bot"" style interface, and multiple features and other enhancements. For more info, see the website link below.",791,6529,https://avatars.githubusercontent.com/u/113954515?v=4
569927055,stablediffusion,Stability-AI/stablediffusion,Python,1219,High-Resolution Image Synthesis with Latent Diffusion Models,395,5963,https://avatars.githubusercontent.com/u/100950301?v=4
392603437,nas-tools,jxxghp/nas-tools,Python,163,NAS媒体库资源归集、整理自动化工具,551,4623,https://avatars.githubusercontent.com/u/51039935?u=18c1e26169a7f62e43f665926750ef152e8ab11a&v=4
344554014,CustomTkinter,TomSchimansky/CustomTkinter,Python,721,A modern and customizable python UI-library based on Tkinter,331,4107,https://avatars.githubusercontent.com/u/66446067?u=bf968427d91d7464eb6853cfd4878a54274763a0&v=4
290243101,hurl,Orange-OpenSource/hurl,Rust,383,"Hurl, run and test HTTP requests with plain text.",81,3001,https://avatars.githubusercontent.com/u/1506386?v=4
519882617,leptos,gbj/leptos,Rust,1400,Build fast web applications with Rust.,63,2968,https://avatars.githubusercontent.com/u/286622?u=28c0cc74ebc6da8687eb041c9587622d2288b798&v=4
541269386,whisper.cpp,ggerganov/whisper.cpp,C,745,Port of OpenAI's Whisper model in C/C++,160,2142,https://avatars.githubusercontent.com/u/1991296?u=28314d364d7c28f8ec232fadb767970d3ad74e7b&v=4
240971104,snarkOS,AleoHQ/snarkOS,Rust,183,A Decentralized Operating System for ZK Applications,550,2060,https://avatars.githubusercontent.com/u/57516293?v=4
454372510,memphis-broker,memphisdev/memphis-broker,Go,433,"Memphis is an Open-Source, Real-Time Data Processing Platform",120,1899,https://avatars.githubusercontent.com/u/74716231?v=4
519895363,sniffnet,GyulyVGC/sniffnet,Rust,380,Cross-platform application to monitor your network traffic with ease,34,1809,https://avatars.githubusercontent.com/u/100347457?u=890520a6ea09c782bd030d1cb50da992c6c08680&v=4
562778457,finch,runfinch/finch,Go,600,The Finch CLI an open source client for container development,48,1705,https://avatars.githubusercontent.com/u/108901637?v=4
364304792,TodoApi,davidfowl/TodoApi,C#,348,"Todo application with ASP.NET Core Blazor WASM, Minimal APIs and Authentication ",144,1191,https://avatars.githubusercontent.com/u/95136?u=7c54b5f134fd50fa67af8d3e7604f51626242985&v=4
